Income,Credit_Score,Loan_Amount,DTI_Ratio,Employment_Status,Approval
44488,634,2441,11.88,unemployed,Rejected
72554,380,35845,66.9,employed,Rejected
120796,829,8270,10.99,unemployed,Rejected
52622,333,16565,80.07,employed,Rejected
97941,843,59757,24.37,employed,Rejected
114087,754,79643,32.27,unemployed,Rejected
173855,838,72013,8.54,unemployed,Rejected
82050,838,25559,14.48,employed,Approved
61107,797,45465,23.77,employed,Rejected
56197,747,9618,40.91,unemployed,Rejected
152236,651,115140,11.23,unemployed,Rejected
189481,778,110786,26.35,employed,Approved
108722,342,8030,19.29,employed,Rejected
182680,636,69629,13.62,unemployed,Rejected
47083,646,20278,12.69,unemployed,Rejected
105285,331,75987,36.52,employed,Rejected
95525,716,6383,25.16,employed,Approved
27015,754,20518,118.69,unemployed,Rejected
112352,515,44599,25.93,employed,Rejected
153113,437,20994,31.69,unemployed,Rejected
106438,607,60247,32.22,unemployed,Rejected
91174,681,24582,46.77,unemployed,Rejected
50794,429,34706,37.82,unemployed,Rejected
95617,554,62595,38.3,employed,Rejected
149357,363,115578,15.85,unemployed,Rejected
177245,591,82406,23.06,unemployed,Rejected
89507,408,56885,37.54,employed,Rejected
197666,649,129078,16.51,employed,Rejected
106479,672,29966,40.77,unemployed,Rejected
64238,761,30278,51.75,unemployed,Rejected
118462,608,21298,11.08,employed,Approved
58672,794,24622,52.9,employed,Rejected
94193,676,27471,13.18,unemployed,Rejected
150137,350,45431,5.77,unemployed,Rejected
108182,546,47293,22.18,unemployed,Rejected
115297,745,17125,14.98,unemployed,Rejected
73356,681,32696,65.6,unemployed,Rejected
153424,355,108527,27.2,unemployed,Rejected
99042,393,66895,7.03,unemployed,Rejected
96992,505,63082,10.52,employed,Rejected
106410,782,43081,39.14,employed,Approved
184035,767,61689,23.48,employed,Approved
165748,692,64588,4.84,employed,Approved
29449,836,17962,145.11,unemployed,Rejected
43067,334,25366,67.69,employed,Rejected
44336,410,14409,65.88,employed,Rejected
62405,715,4177,37.95,employed,Approved
199823,543,150596,9.62,unemployed,Rejected
151012,343,120229,11.34,employed,Rejected
162434,758,23224,24.01,employed,Approved
181202,516,78897,21.86,unemployed,Rejected
156244,401,102308,20.49,unemployed,Rejected
125953,554,18709,18.17,employed,Approved
80970,606,46833,47.66,employed,Approved
97056,490,58011,32.48,unemployed,Rejected
92900,452,41233,34.52,unemployed,Rejected
87543,774,26444,54.24,employed,Rejected
177095,744,63814,17.86,unemployed,Rejected
155864,395,91840,31.93,unemployed,Rejected
99259,579,75249,45.27,employed,Rejected
121756,839,87999,28.11,employed,Rejected
87434,693,29472,51.43,unemployed,Rejected
44078,634,29649,60.45,unemployed,Rejected
191335,447,74177,9.33,employed,Rejected
184260,687,3912,23.46,unemployed,Rejected
174442,697,110654,17.54,employed,Rejected
193352,850,37465,8.76,employed,Approved
194322,439,101586,11.55,unemployed,Rejected
68690,353,31651,28.89,employed,Rejected
147394,576,51699,5.76,employed,Approved
154920,723,121575,24.04,unemployed,Rejected
105663,807,33061,35.83,employed,Approved
106429,635,51468,40.67,unemployed,Rejected
193694,708,98475,24.63,unemployed,Rejected
121023,302,47210,7.06,unemployed,Rejected
54541,705,32390,85.73,unemployed,Rejected
187548,561,70197,23.69,employed,Approved
78770,469,3386,45.19,unemployed,Rejected
48146,561,24273,69.51,employed,Rejected
86373,481,9054,9,unemployed,Rejected
43011,822,30037,77.34,unemployed,Rejected
46149,677,4323,30.33,employed,Approved
41711,394,32818,101.8,unemployed,Rejected
109215,718,83227,27.02,employed,Rejected
78667,624,21939,51.95,employed,Rejected
42961,569,13165,40.25,employed,Approved
144726,733,94089,22.05,employed,Rejected
148442,348,17889,15.69,employed,Rejected
163646,398,53718,3.12,employed,Rejected
181376,379,12329,20.5,employed,Rejected
59610,429,6342,74.7,unemployed,Rejected
140357,602,110036,30.66,unemployed,Rejected
182040,321,35787,14.76,unemployed,Rejected
67235,659,41660,67.52,unemployed,Rejected
49639,596,21744,38.53,employed,Approved
101818,306,64436,45.3,unemployed,Rejected
52375,526,29056,14.57,employed,Rejected
176064,456,29504,8.05,unemployed,Rejected
95366,647,61280,19.07,employed,Rejected
137181,544,6731,11.05,unemployed,Rejected
41675,429,10240,81.73,employed,Rejected
67085,723,27950,48.97,unemployed,Rejected
31333,479,7594,62.32,unemployed,Rejected
128480,664,67871,21.22,employed,Approved
58153,556,22355,59.73,unemployed,Rejected
59266,731,10099,58.96,employed,Rejected
126216,784,19870,6.94,unemployed,Rejected
49552,307,24346,11.11,unemployed,Rejected
30923,736,1089,138.89,unemployed,Rejected
39926,372,3727,41.71,employed,Rejected
138919,507,32578,12.1,unemployed,Rejected
170562,535,5377,11.82,unemployed,Rejected
158864,588,92863,27.19,unemployed,Rejected
129734,638,8348,27.75,unemployed,Rejected
69373,448,47285,17.43,employed,Rejected
58772,577,26948,28.2,unemployed,Rejected
158496,642,122746,29.12,unemployed,Rejected
170349,325,10049,8.42,unemployed,Rejected
191034,366,80896,13.7,employed,Rejected
45828,351,15506,97.68,employed,Rejected
122590,673,30395,17.33,unemployed,Rejected
82420,306,32587,31.17,unemployed,Rejected
70726,776,1189,11.97,unemployed,Rejected
126330,569,60092,16.06,unemployed,Rejected
187716,450,122221,6.01,employed,Rejected
135562,362,108336,9.07,employed,Rejected
183158,473,59713,22.47,employed,Rejected
44257,759,25517,106.36,unemployed,Rejected
48427,764,30127,61.56,unemployed,Rejected
112957,396,32031,33.06,employed,Rejected
38137,358,12375,130.93,unemployed,Rejected
119201,493,95040,17.79,employed,Rejected
174365,516,76372,16.99,unemployed,Rejected
156087,563,6657,15.8,unemployed,Rejected
185014,603,40122,15.28,unemployed,Rejected
116628,778,88024,5.49,unemployed,Rejected
116644,306,35204,36.68,unemployed,Rejected
23237,780,11496,173.25,unemployed,Rejected
191062,486,30008,18.06,employed,Rejected
26833,431,13550,172.89,employed,Rejected
167092,746,6234,23.09,employed,Approved
178954,525,1846,18.76,employed,Rejected
169886,303,18627,24.38,unemployed,Rejected
32842,501,17370,42.35,unemployed,Rejected
158249,324,122774,17.44,unemployed,Rejected
148698,807,12092,5.55,unemployed,Rejected
55161,694,9483,69.24,employed,Rejected
167631,643,106180,19.67,unemployed,Rejected
27384,802,7628,125.85,unemployed,Rejected
122326,414,22920,35.85,employed,Rejected
112825,423,49286,16.32,unemployed,Rejected
169142,770,46798,13.89,unemployed,Rejected
32768,807,4468,86.64,unemployed,Rejected
89647,837,62981,35.99,employed,Rejected
161909,423,18133,25.39,employed,Rejected
150190,568,59887,25.56,unemployed,Rejected
138260,544,81506,21.34,unemployed,Rejected
76665,849,25434,26.63,unemployed,Rejected
52557,481,10476,53.24,employed,Rejected
180336,504,100605,5.01,unemployed,Rejected
187880,426,101014,7.85,unemployed,Rejected
171343,391,111160,24.67,employed,Rejected
116878,544,5924,42.31,employed,Rejected
84308,789,29409,49.21,employed,Approved
188137,702,35761,21.13,unemployed,Rejected
80854,541,56253,32.89,unemployed,Rejected
131024,475,18793,6.48,unemployed,Rejected
86474,791,17238,43.99,employed,Approved
166415,461,52633,18.88,unemployed,Rejected
52039,762,38393,38.67,employed,Rejected
56030,526,29868,18.6,unemployed,Rejected
133115,643,104968,4.15,employed,Rejected
199741,749,15543,14.76,unemployed,Rejected
146446,806,103363,25.01,employed,Rejected
98815,508,17454,9.98,unemployed,Rejected
99117,626,46841,18.69,employed,Approved
40051,370,17218,66.55,unemployed,Rejected
174038,444,42398,20.17,employed,Rejected
155153,335,50877,11.17,unemployed,Rejected
188729,660,49877,17.15,unemployed,Rejected
72289,402,36116,43.81,unemployed,Rejected
21248,833,6167,189.19,unemployed,Rejected
124788,578,76918,15.97,unemployed,Rejected
47827,361,2025,19.7,unemployed,Rejected
147607,785,82557,14.95,employed,Approved
92982,453,1183,13.46,employed,Rejected
38613,817,29747,105.57,unemployed,Rejected
76132,459,39418,60.6,employed,Rejected
137518,628,70293,13.65,unemployed,Rejected
186241,379,24370,6.23,unemployed,Rejected
29852,493,16009,82.51,unemployed,Rejected
33948,394,10381,94.27,employed,Rejected
69119,609,22190,38.93,unemployed,Rejected
62642,303,9089,26.59,employed,Rejected
85709,698,23232,53.47,employed,Rejected
169321,591,129500,3.11,employed,Rejected
84518,602,37201,23.68,unemployed,Rejected
36268,648,16475,60.62,employed,Rejected
129345,351,75800,16.52,employed,Rejected
135735,666,52273,8.92,employed,Approved
54986,376,42445,40.05,employed,Rejected
20119,474,5768,78.75,employed,Rejected
108592,708,51196,8.67,employed,Approved
134326,559,12258,36.14,unemployed,Rejected
51941,496,13914,37.17,unemployed,Rejected
114281,312,68880,12.43,unemployed,Rejected
106177,741,73341,24.43,employed,Rejected
189553,401,98834,25.7,unemployed,Rejected
168326,360,47577,15.79,unemployed,Rejected
64612,387,8611,67.06,employed,Rejected
61951,576,8399,61.36,unemployed,Rejected
94512,307,29363,11.12,unemployed,Rejected
171321,494,32718,25.12,unemployed,Rejected
128052,629,1749,11.78,employed,Approved
28002,410,10894,123.22,employed,Rejected
33537,818,10919,141.26,unemployed,Rejected
182075,815,137464,21.23,unemployed,Rejected
115417,604,10712,35.21,employed,Approved
68920,427,44389,30.77,unemployed,Rejected
195118,634,27681,22.94,unemployed,Rejected
91594,426,26085,27.88,employed,Rejected
166734,326,26788,6.74,employed,Rejected
155628,622,29538,9,employed,Approved
125550,846,31909,12.9,unemployed,Rejected
162382,556,96324,3.58,employed,Approved
86007,704,52519,19.08,unemployed,Rejected
185080,548,3628,8.3,employed,Rejected
84722,559,32685,18.19,unemployed,Rejected
30316,758,13611,118.98,employed,Rejected
55288,502,42581,86.31,unemployed,Rejected
123583,781,7790,20.08,unemployed,Rejected
55151,376,30413,13.78,unemployed,Rejected
96575,353,32601,6.57,employed,Rejected
117090,374,91167,5.31,unemployed,Rejected
94359,773,46175,14.85,unemployed,Rejected
133314,654,9484,17.97,unemployed,Rejected
175349,512,47630,25.03,unemployed,Rejected
81324,626,15387,21.08,employed,Approved
154031,495,85948,19.47,employed,Rejected
140434,736,3797,27.64,unemployed,Rejected
91879,484,31441,51.86,unemployed,Rejected
190508,536,137593,5.34,unemployed,Rejected
38553,382,23337,85.45,employed,Rejected
190603,495,66390,13.58,unemployed,Rejected
34949,654,27709,15.59,unemployed,Rejected
149923,790,1803,19.73,unemployed,Rejected
192653,709,91833,9.32,unemployed,Rejected
152269,726,17416,21.13,employed,Approved
163349,311,120531,16.11,unemployed,Rejected
180140,563,74262,22.87,unemployed,Rejected
64909,466,39187,45.14,unemployed,Rejected
46429,500,3265,37.44,unemployed,Rejected
112017,601,77262,10.09,unemployed,Rejected
192870,662,27083,6.32,employed,Approved
150517,616,15058,18.24,employed,Approved
80130,711,49112,35.31,employed,Rejected
27979,557,17096,33.07,employed,Rejected
57319,444,18092,35.85,employed,Rejected
147628,814,114819,24.08,employed,Rejected
197846,476,143866,9.7,employed,Rejected
155254,382,9274,21.85,employed,Rejected
100532,753,42963,49.43,employed,Approved
38508,465,25549,88.08,unemployed,Rejected
84007,809,10218,22.92,employed,Approved
178944,510,28565,11.53,employed,Rejected
152086,712,32553,10.27,employed,Approved
107642,565,4453,45.64,employed,Approved
159604,397,106010,24.05,employed,Rejected
129440,604,49788,31.56,employed,Approved
31673,432,17410,29.8,employed,Rejected
39871,558,18824,16.44,employed,Approved
31938,437,9578,121.9,unemployed,Rejected
131309,781,59407,30.41,employed,Approved
36837,588,20876,114.6,unemployed,Rejected
74951,431,19356,8.47,employed,Rejected
194140,807,56848,11.21,employed,Approved
100068,432,6686,11.84,unemployed,Rejected
37391,346,10641,17.02,unemployed,Rejected
37206,312,10577,124.23,employed,Rejected
51970,540,25011,52.02,unemployed,Rejected
169743,610,13405,8.09,unemployed,Rejected
199472,430,61823,24.82,unemployed,Rejected
141701,433,12152,33.91,unemployed,Rejected
40120,835,30203,110.46,unemployed,Rejected
148740,733,97410,24.34,unemployed,Rejected
36663,522,16741,103.03,unemployed,Rejected
53762,518,36195,83.23,employed,Rejected
170407,528,120661,26.58,employed,Rejected
92806,818,30468,39.04,employed,Approved
114698,419,34149,37.89,unemployed,Rejected
151410,719,106970,25.37,employed,Rejected
78548,587,36294,15.83,employed,Approved
171712,712,11498,14.81,employed,Approved
111183,796,67846,23.3,unemployed,Rejected
169088,408,86272,23.86,employed,Rejected
56754,333,19279,50.58,unemployed,Rejected
81744,487,6318,42.04,unemployed,Rejected
28151,720,17926,70.81,unemployed,Rejected
139560,308,8149,10.17,unemployed,Rejected
113091,501,74259,31,unemployed,Rejected
34462,654,23362,82.79,unemployed,Rejected
77421,627,19508,29.06,employed,Approved
155305,723,62339,22.46,employed,Approved
47748,332,30853,15.78,employed,Rejected
92674,322,41678,49.14,unemployed,Rejected
52714,477,27380,46.17,employed,Rejected
116222,803,91813,34.61,employed,Rejected
44845,323,29018,56.54,unemployed,Rejected
41448,834,9425,78.22,unemployed,Rejected
133614,429,40402,18.08,unemployed,Rejected
87832,724,11769,40.76,employed,Approved
50794,814,31552,69.6,employed,Rejected
83488,460,61718,31.6,employed,Rejected
192913,600,8641,10.21,unemployed,Rejected
55285,615,44214,53.64,unemployed,Rejected
168450,794,68205,28.54,employed,Approved
187532,358,60658,11.78,employed,Rejected
135949,812,76158,32.11,employed,Approved
125891,464,62225,18.74,employed,Rejected
158253,424,122777,7.52,employed,Rejected
44443,823,19901,74.07,employed,Rejected
84870,385,47828,26.3,unemployed,Rejected
45401,822,11882,29.01,unemployed,Rejected
175891,382,15907,20.53,employed,Rejected
91100,547,36495,38.6,employed,Rejected
112825,690,62472,44.08,unemployed,Rejected
106665,515,19097,28.03,unemployed,Rejected
190237,458,33367,9.71,employed,Rejected
87589,411,9711,53.37,employed,Rejected
187792,440,100399,3.63,employed,Rejected
46859,553,14362,66.89,employed,Rejected
114497,431,10881,14.47,unemployed,Rejected
62978,734,43859,53.49,employed,Rejected
72472,571,9918,67.47,unemployed,Rejected
51436,426,8121,61.88,unemployed,Rejected
90814,445,12176,35.32,unemployed,Rejected
102466,514,42514,32.93,employed,Rejected
158927,430,82902,29.58,unemployed,Rejected
159947,409,112609,14.18,unemployed,Rejected
67965,496,13769,20.24,unemployed,Rejected
175493,535,135001,15.84,employed,Rejected
195548,641,45930,24.17,employed,Approved
27344,807,2493,94.06,unemployed,Rejected
43076,761,24639,43.83,unemployed,Rejected
54474,666,19382,30.93,unemployed,Rejected
148098,794,38391,14.58,unemployed,Rejected
89348,551,41123,8.08,unemployed,Rejected
33859,349,1285,98.92,unemployed,Rejected
153964,438,40013,19.86,unemployed,Rejected
196054,768,96684,14.72,employed,Approved
141277,533,47089,29.63,unemployed,Rejected
25425,403,4974,55.68,employed,Rejected
26385,779,12811,57.98,unemployed,Rejected
71934,745,7067,10.92,unemployed,Rejected
170340,527,67288,8.37,unemployed,Rejected
135437,446,18835,22.91,unemployed,Rejected
145022,603,17302,12.54,unemployed,Rejected
77044,434,4848,38.11,employed,Rejected
84625,820,34902,47.04,unemployed,Rejected
140567,666,90873,10.8,employed,Rejected
43804,811,18340,99.91,unemployed,Rejected
108112,613,47444,41.27,unemployed,Rejected
152926,418,59802,10.7,employed,Rejected
149240,594,96404,33.26,employed,Rejected
47910,841,9698,41.7,employed,Approved
26204,465,20651,72.42,employed,Rejected
194498,432,102571,18.6,employed,Rejected
127126,577,101459,5.5,unemployed,Rejected
92919,698,49048,29.1,employed,Approved
62826,686,34072,32.1,employed,Approved
24170,658,5451,22.46,employed,Approved
178099,465,125997,4.2,unemployed,Rejected
174052,665,138858,9.26,employed,Rejected
130100,802,36770,28.1,employed,Approved
183826,515,70466,14.07,employed,Rejected
187444,767,35915,9.43,unemployed,Rejected
76609,728,13262,56.01,employed,Rejected
51376,342,10040,11.25,unemployed,Rejected
148376,751,9875,10.66,unemployed,Rejected
184634,557,102021,21.23,unemployed,Rejected
76774,808,24671,12.34,unemployed,Rejected
85175,414,47674,7.9,employed,Rejected
166883,499,119797,5.57,employed,Rejected
194395,670,125861,4.32,employed,Rejected
142440,760,14821,13.99,employed,Approved
70533,581,49632,15.05,unemployed,Rejected
109098,352,60489,14.19,unemployed,Rejected
157752,452,72317,20.28,employed,Rejected
179251,360,40516,20.05,employed,Rejected
167003,789,42057,6.34,employed,Approved
173182,585,48182,16.02,employed,Approved
169483,723,35447,4.41,employed,Approved
39762,635,30718,114.87,unemployed,Rejected
50143,771,30194,57.12,employed,Rejected
63869,501,37097,9.24,employed,Rejected
20793,589,8616,45.17,unemployed,Rejected
64380,586,15485,20.16,employed,Approved
136313,825,72599,33.73,unemployed,Rejected
190295,657,128033,20.39,unemployed,Rejected
198984,646,155062,2.67,unemployed,Rejected
99602,643,39885,7.86,unemployed,Rejected
85039,700,39177,37.65,unemployed,Rejected
136736,482,57262,27.7,unemployed,Rejected
161604,427,101554,14.77,employed,Rejected
100862,531,73540,47.28,unemployed,Rejected
32054,565,5791,97.66,employed,Rejected
121204,567,26346,39.94,unemployed,Rejected
170469,593,112606,7.03,unemployed,Rejected
87216,334,55980,38.92,unemployed,Rejected
102487,757,10879,22.19,employed,Approved
123623,747,85031,28.31,employed,Rejected
95942,393,59667,39.64,employed,Rejected
161026,624,60574,11.92,unemployed,Rejected
39000,463,19841,59.66,employed,Rejected
133026,572,89576,21.32,employed,Rejected
84709,749,2912,48.19,unemployed,Rejected
20719,599,8904,36.56,employed,Approved
110324,369,59596,34.77,unemployed,Rejected
